Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
121,Pape Cabral,fr FRA,MF,fr Monaco,18-347,2007,2,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,1,0,0,0,0,0,0,0.16,0,0.16,0.16,0.16,Matches
122,Moisés Caicedo,ec ECU,MF,eng Chelsea,24-061,2001,6,5,491,5.5,1,0,1,1,0,0,1,0,0.2,0.2,0.2,0.3,1,26,1,0.18,0,0.18,0.18,0.18,0.03,0.03,0.06,0.03,0.06,Matches
123,U?urcan Çak?r,tr TUR,GK,tr Galatasaray,29-272,1996,6,6,517,5.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
124,Riccardo Calafiori,it ITA,DF,eng Arsenal,23-228,2002,3,1,140,1.6,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,3,3,5,0,0.64,0.64,0,0.64,0.04,0.25,0.29,0.04,0.29,Matches
125,Hakan Çalhano?lu,tr TUR,MF,it Inter,31-328,1994,6,5,335,3.7,1,2,3,0,1,1,0,0,1.1,0.3,0.6,0.9,4,30,5,0.27,0.54,0.81,0,0.54,0.3,0.15,0.45,0.08,0.24,Matches
126,Lamine Camara,sn SEN,MF,fr Monaco,22-001,2004,3,3,244,2.7,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.5,5,22,1,0,0,0,0,0,0.1,0.1,0.2,0.1,0.2,Matches
127,Eduardo Camavinga,fr FRA,MF,es Real Madrid,23-053,2002,4,2,141,1.6,1,1,2,1,0,0,1,0,0.4,0.4,0.4,0.8,1,6,4,0.64,0.64,1.28,0.64,1.28,0.26,0.27,0.54,0.26,0.54,Matches
128,Andrea Cambiaso,it ITA,DF,it Juventus,25-316,2000,6,6,509,5.7,0,1,1,0,0,0,2,0,0.3,0.3,0.4,0.7,20,17,37,0,0.18,0.18,0,0.18,0.06,0.06,0.12,0.06,0.12,Matches
129,Shandre Campbell,za RSA,DF,be Club Brugge,20-171,2005,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
130,Emre Can,de GER,DF,de Dortmund,31-355,1994,3,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0.1,0.1,0,0.1,Matches
131,Sergi Cardona,es ESP,DF,es Villarreal,26-178,1999,6,3,294,3.3,0,0,0,0,0,0,0,0,0,0,0.3,0.4,9,15,19,0,0,0,0,0,0.01,0.1,0.12,0.01,0.12,Matches
132,Johnny Cardoso,us USA,MF,es Atlético Madrid,24-104,2001,1,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
133,Marco Carnesecchi,it ITA,GK,it Atalanta,25-185,2000,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
134,Álvaro Carreras,es ESP,DF,es Real Madrid,22-285,2003,5,5,450,5,0,0,0,0,0,0,3,0,0,0,0.2,0.2,8,18,12,0,0,0,0,0,0.01,0.04,0.05,0.01,0.05,Matches
135,Dani Carvajal,es ESP,DF,es Real Madrid,33-356,1992,1,0,67,0.7,0,0,0,0,0,0,0,1,0.1,0.1,0,0.1,2,2,4,0,0,0,0,0,0.12,0.04,0.16,0.12,0.16,Matches
136,Marc Casado,es ESP,MF,es Barcelona,22-110,2003,4,2,167,1.9,0,0,0,0,0,0,2,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,Matches
137,Geny Catamo,mz MOZ,"FW,MF",pt Sporting CP,24-341,2001,5,3,251,2.8,1,2,3,1,0,0,0,0,0.5,0.5,0.4,1,9,10,18,0.36,0.72,1.08,0.36,1.08,0.18,0.16,0.35,0.18,0.35,Matches
138,Dani Ceballos,es ESP,MF,es Real Madrid,29-148,1996,3,2,201,2.2,0,0,0,0,0,0,0,0,0,0,0,0,3,20,2,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
139,Fares Chaïbi,dz ALG,"MF,FW",de Eint Frankfurt,23-035,2002,6,5,461,5.1,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.8,10,16,14,0,0.2,0.2,0,0.2,0.09,0.06,0.15,0.09,0.15,Matches
140,Trevoh Chalobah,eng ENG,DF,eng Chelsea,26-181,1999,5,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,Matches
141,Št?pán Chaloupek,cz CZE,"DF,MF",cz Slavia Prague,22-300,2003,6,4,425,4.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.4,0,11,1,0,0,0,0,0,0.05,0.02,0.08,0.05,0.08,Matches
142,Muhammed Cham,at AUT,MF,cz Slavia Prague,25-098,2000,4,0,57,0.6,0,0,0,0,0,0,0,0,0.1,0.1,1,1.1,1,3,0,0,0,0,0,0,0.09,1.64,1.73,0.09,1.73,Matches
143,Rayan Cherki,fr FRA,"FW,MF",eng Manchester City,22-138,2003,4,1,113,1.3,1,0,1,1,0,0,0,0,0.5,0.5,0.4,0.9,5,2,6,0.8,0,0.8,0.8,0.8,0.4,0.34,0.74,0.4,0.74,Matches
144,Lucas Chevalier,fr FRA,GK,fr Paris S-G,24-057,2001,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
145,Federico Chiesa,it ITA,"FW,MF",eng Liverpool,28-069,1997,3,0,63,0.7,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,3,5,6,0,0,0,0,0,0.57,0.5,1.08,0.57,1.08,Matches
146,Chiquinho,pt POR,MF,gr Olympiacos,30-167,1995,6,6,366,4.1,1,1,2,1,0,0,0,0,0.7,0.7,0.6,1.3,6,20,30,0.25,0.25,0.49,0.25,0.49,0.18,0.16,0.33,0.18,0.33,Matches
147,Tomáš Chorý,cz CZE,FW,cz Slavia Prague,30-341,1995,5,4,349,3.9,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,4,4,22,0,0,0,0,0,0.19,0.02,0.21,0.19,0.21,Matches
148,Chriso,ci CIV,MF,az Qaraba?,26-018,1999,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
149,Andreas Christensen,dk DEN,"DF,MF",es Barcelona,29-267,1996,4,0,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
150,Carney Chukwuemeka,eng ENG,MF,de Dortmund,22-074,2003,4,1,138,1.5,1,1,2,1,0,0,0,0,0.3,0.3,0.1,0.4,5,6,8,0.65,0.65,1.3,0.65,1.3,0.17,0.07,0.25,0.17,0.25,Matches
151,Mojmir Chytil,cz CZE,FW,cz Slavia Prague,26-248,1999,5,1,135,1.5,0,0,0,0,0,0,1,0,0.3,0.3,0,0.3,2,3,7,0,0,0,0,0,0.19,0,0.19,0.19,0.19,Matches
152,Viktor Claesson,se SWE,"FW,MF",dk FC Copenhagen,34-000,1992,6,2,276,3.1,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,3,13,20,0,0,0,0,0,0.11,0.13,0.25,0.11,0.25,Matches
153,William Clem,dk DEN,MF,dk FC Copenhagen,21-196,2004,4,4,318,3.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,25,3,0,0,0,0,0,0.02,0.03,0.05,0.02,0.05,Matches
154,Nnamdi Collins,de GER,DF,de Eint Frankfurt,21-357,2004,5,4,359,4,0,0,0,0,0,0,0,0,0,0,0.2,0.2,4,14,5,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches
155,Santi Comesaña,es ESP,MF,es Villarreal,29-089,1996,6,5,429,4.8,1,0,1,1,0,0,1,0,1.5,1.5,0.5,2,7,27,14,0.21,0,0.21,0.21,0.21,0.31,0.11,0.42,0.31,0.42,Matches
156,Francisco Conceição,pt POR,MF,it Juventus,23-019,2002,5,2,272,3,1,0,1,1,0,0,1,0,0.8,0.8,0.4,1.3,14,14,23,0.33,0,0.33,0.33,0.33,0.27,0.15,0.41,0.27,0.41,Matches
157,Andreas Cornelius,dk DEN,FW,dk FC Copenhagen,32-292,1993,2,0,39,0.4,1,0,1,1,0,0,1,0,0.5,0.5,0,0.5,0,1,3,2.31,0,2.31,2.31,2.31,1.14,0,1.14,1.14,1.14,Matches
158,João Pedro Araújo Correia,cv CPV,DF,cy Pafos FC,29-119,1996,3,3,167,1.9,0,0,0,0,0,0,0,1,0.1,0.1,0.4,0.5,6,3,5,0,0,0,0,0,0.04,0.21,0.25,0.04,0.25,Matches
159,Jorginho Costa,pt POR,"MF,FW",kz Qa?rat Almaty,28-054,1997,6,5,432,4.8,0,0,0,0,0,0,2,0,0.6,0.6,0.3,0.9,4,8,23,0,0,0,0,0,0.13,0.07,0.2,0.13,0.2,Matches
160,Costinha,pt POR,DF,gr Olympiacos,25-282,2000,5,2,236,2.6,0,0,0,0,0,0,0,0,0,0,0,0,7,12,20,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
161,Mamadou Coulibaly,fr FRA,MF,fr Monaco,21-256,2004,5,3,332,3.7,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,9,20,8,0,0,0,0,0,0.05,0.13,0.18,0.05,0.18,Matches
162,Thibaut Courtois,be BEL,GK,es Real Madrid,33-236,1992,5,5,450,5,0,1,1,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.2,0.2,0,0.2,0,0.07,0.07,0,0.07,Matches
163,Yan Couto,br BRA,DF,de Dortmund,23-213,2002,4,4,317,3.5,1,0,1,1,0,0,0,0,0.1,0.1,0.9,1.1,24,16,43,0.28,0,0.28,0.28,0.28,0.04,0.26,0.3,0.04,0.3,Matches
164,Pau Cubarsí,es ESP,DF,es Barcelona,18-345,2007,6,5,429,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,Matches
165,Marc Cucurella,es ESP,DF,eng Chelsea,27-164,1998,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0.7,0.7,5,15,12,0,0,0,0,0,0,0.14,0.15,0,0.15,Matches
166,Elvin C?f?rquliyev,az AZE,DF,az Qaraba?,25-068,2000,6,6,490,5.4,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,8,15,19,0,0,0,0,0,0.04,0.06,0.1,0.04,0.1,Matches
167,Viktor Dadason,is ISL,FW,dk FC Copenhagen,17-186,2008,4,2,220,2.4,2,0,2,2,0,0,0,0,1.9,1.9,0.1,1.9,1,5,11,0.82,0,0.82,0.82,0.82,0.76,0.02,0.78,0.76,0.78,Matches
168,Samuel Dahl,se SWE,DF,pt Benfica,25-304,2000,5,5,428,4.8,1,0,1,1,0,0,1,0,0.1,0.1,0.3,0.3,8,13,15,0.21,0,0.21,0.21,0.21,0.02,0.05,0.07,0.02,0.07,Matches
169,Mahmoud Dahoud,de GER,MF,de Eint Frankfurt,30-001,1996,3,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Matches
170,Kevin Danso,at AUT,DF,eng Tottenham,27-105,1998,4,2,199,2.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,1,7,0,0,0,0,0,0,0.07,0.06,0.13,0.07,0.13,Matches
171,Matteo Darmian,it ITA,DF,it Inter,36-031,1989,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,Matches
172,Juan David Cabal,co COL,DF,it Juventus,24-359,2001,3,1,38,0.4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,Matches
173,Jonathan David,ca CAN,"FW,MF",it Juventus,25-353,2000,6,3,251,2.8,2,0,2,2,0,0,0,0,3.9,3.9,0.2,4.2,7,7,22,0.72,0,0.72,0.72,0.72,1.4,0.09,1.49,1.4,1.49,Matches
174,Promise David,ca CAN,FW,be Union SG,24-183,2001,6,4,287,3.2,2,0,2,1,1,1,2,0,2.9,2.1,0.4,2.5,2,3,11,0.63,0,0.63,0.31,0.31,0.91,0.12,1.03,0.66,0.78,Matches
175,Alphonso Davies,ca CAN,FW,de Bayern Munich,25-061,2000,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
176,Ben Davies,wls WAL,DF,eng Tottenham,32-253,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
177,Kevin De Bruyne,be BEL,"MF,FW",it Napoli,34-188,1991,3,3,188,2.1,0,2,2,0,0,0,0,0,0.1,0.1,0.7,0.7,3,11,6,0,0.96,0.96,0,0.96,0.04,0.32,0.36,0.04,0.36,Matches
178,Charles De Ketelaere,be BEL,"FW,MF",it Atalanta,24-298,2001,5,5,398,4.4,2,2,4,2,0,1,0,0,1.4,0.6,2.8,3.3,28,44,23,0.45,0.45,0.9,0.45,0.9,0.31,0.62,0.93,0.13,0.76,Matches
179,Kamiel Van De Perre,be BEL,MF,be Union SG,21-324,2004,6,5,416,4.6,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,2,15,4,0,0,0,0,0,0.01,0.04,0.06,0.01,0.06,Matches
180,Zeno Debast,be BEL,"DF,MF",pt Sporting CP,22-070,2003,3,1,124,1.4,0,0,0,0,0,0,1,0,0,0,0,0,1,12,1,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
181,Amar Dedi?,ba BIH,DF,pt Benfica,23-137,2002,6,5,444,4.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,17,6,23,0,0,0,0,0,0.03,0.01,0.04,0.03,0.04,Matches
182,Thomas Delaney,dk DEN,MF,dk FC Copenhagen,34-121,1991,3,2,140,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
183,Liam Delap,eng ENG,FW,eng Chelsea,22-328,2003,2,0,77,0.9,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,1,0,6,1.17,0,1.17,1.17,1.17,0.36,0.14,0.5,0.36,0.5,Matches
184,Ousmane Dembélé,fr FRA,FW,fr Paris S-G,28-232,1997,3,1,64,0.7,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,2,8,8,1.41,0,1.41,1.41,1.41,0.72,0.21,0.93,0.72,0.93,Matches
185,Dani van den Heuvel,nl NED,GK,be Club Brugge,22-219,2003,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
186,Sergiño Dest,us USA,DF,nl PSV Eindhoven,25-060,2000,5,4,367,4.1,0,1,1,0,0,0,0,0,0,0,0.5,0.5,11,23,19,0,0.25,0.25,0,0.25,0,0.12,0.13,0,0.13,Matches
187,Michele Di Gregorio,it ITA,GK,it Juventus,28-159,1997,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
188,Giovanni Di Lorenzo,it ITA,DF,it Napoli,32-151,1993,5,5,380,4.2,0,0,0,0,0,0,0,1,0.5,0.5,0.3,0.8,6,28,18,0,0,0,0,0,0.11,0.07,0.18,0.11,0.18,Matches
189,Mamadou Diakhon,fr FRA,"FW,MF",be Club Brugge,20-102,2005,5,0,79,0.9,1,0,1,1,0,0,1,0,0.3,0.3,0,0.3,1,1,7,1.14,0,1.14,1.14,1.14,0.35,0,0.35,0.35,0.35,Matches
190,Rúben Dias,pt POR,DF,eng Manchester City,28-233,1997,5,4,373,4.1,0,0,0,0,0,0,1,0,0.1,0.1,0,0.1,6,14,0,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
191,Krépin Diatta,sn SEN,DF,fr Monaco,26-311,1999,2,2,146,1.6,0,1,1,0,0,0,1,0,0,0,0.2,0.2,4,11,12,0,0.62,0.62,0,0.62,0,0.13,0.13,0,0.13,Matches
192,Brahim Díaz,ma MAR,"FW,MF",es Real Madrid,26-152,1999,6,1,175,1.9,1,0,1,1,0,0,1,0,0.6,0.6,0.3,0.9,5,10,22,0.51,0,0.51,0.51,0.51,0.33,0.15,0.48,0.33,0.48,Matches
193,Luis Díaz,co COL,FW,de Bayern Munich,28-354,1997,4,4,259,2.9,3,0,3,3,0,0,0,1,2.2,2.2,1.2,3.4,9,12,35,1.04,0,1.04,1.04,1.04,0.76,0.41,1.17,0.76,1.17,Matches
194,Ole Didrik Blomberg,no NOR,"FW,MF",no Bodø/Glimt,25-204,2000,4,2,172,1.9,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.4,6,6,15,0.52,0,0.52,0.52,0.52,0.19,0.04,0.23,0.19,0.23,Matches
195,Eric Dier,eng ENG,DF,fr Monaco,31-352,1994,2,2,180,2,1,0,1,0,1,1,0,0,0.8,0,0.3,0.3,0,4,0,0.5,0,0.5,0,0,0.41,0.15,0.56,0.02,0.16,Matches
196,Federico Dimarco,it ITA,DF,it Inter,28-053,1997,6,5,451,5,0,0,0,0,0,0,1,0,1.1,1.1,0.9,2.1,6,29,46,0,0,0,0,0,0.22,0.19,0.41,0.22,0.41,Matches
197,Landry Dimata,be BEL,"FW,MF",cy Pafos FC,28-123,1997,4,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Matches
198,Ousmane Diomande,ci CIV,DF,pt Sporting CP,22-029,2003,4,3,281,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Matches
199,Berat Djimsiti,al ALB,DF,it Atalanta,32-317,1993,6,6,507,5.6,0,0,0,0,0,0,1,0,0,0,0.4,0.4,3,16,3,0,0,0,0,0,0,0.06,0.07,0,0.07,Matches
200,Ritsu Doan,jp JPN,"FW,DF",de Eint Frankfurt,27-200,1998,5,5,385,4.3,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1,8,8,20,0,0,0,0,0,0.06,0.16,0.22,0.06,0.22,Matches
201,Jeremy Doku,be BEL,"MF,FW",eng Manchester City,23-220,2002,6,5,409,4.5,1,1,2,1,0,0,0,0,0.9,0.9,0.8,1.7,41,18,52,0.22,0.22,0.44,0.22,0.44,0.2,0.19,0.38,0.2,0.38,Matches
202,Kasper Dolberg,dk DEN,FW,nl Ajax,28-088,1997,3,1,109,1.2,1,0,1,1,0,0,0,0,0.7,0.7,0,0.7,3,0,7,0.83,0,0.83,0.83,0.83,0.59,0,0.59,0.59,0.59,Matches
203,Gianluigi Donnarumma,it ITA,GK,eng Manchester City,26-311,1999,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
204,Oscar Dorley,lr LBR,"MF,DF",cz Slavia Prague,27-167,1998,3,3,270,3,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0,8,3,0,0,0,0,0,0.09,0.01,0.1,0.09,0.1,Matches
205,David Doudera,cz CZE,"DF,FW",cz Slavia Prague,27-216,1998,5,4,303,3.4,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.8,6,13,14,0,0,0,0,0,0.09,0.14,0.23,0.09,0.23,Matches
206,Désiré Doué,fr FRA,FW,fr Paris S-G,20-213,2005,2,1,74,0.8,2,0,2,2,0,0,0,0,0.3,0.3,0.6,0.9,1,6,7,2.43,0,2.43,2.43,2.43,0.42,0.71,1.13,0.42,1.13,Matches
207,Max Dowman,eng ENG,FW,eng Arsenal,16-002,2009,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,Matches
208,Vlad Dragomir,ro ROU,"MF,FW",cy Pafos FC,26-253,1999,6,6,485,5.4,0,0,0,0,0,0,0,0,0.8,0.8,0.5,1.4,3,10,18,0,0,0,0,0,0.15,0.1,0.25,0.15,0.25,Matches
209,Couhaib Driouech,ma MAR,"MF,FW",nl PSV Eindhoven,23-260,2002,5,1,159,1.8,3,2,5,3,0,0,1,0,1.1,1.1,1.7,2.8,14,1,23,1.7,1.13,2.83,1.7,2.83,0.63,0.98,1.61,0.63,1.61,Matches
210,Denzel Dumfries,nl NED,DF,it Inter,29-259,1996,4,4,331,3.7,2,0,2,2,0,0,0,0,1.7,1.7,1.1,2.8,9,15,27,0.54,0,0.54,0.54,0.54,0.45,0.31,0.76,0.45,0.76,Matches
211,Claudio Echeverri,ar ARG,MF,de Leverkusen,20-000,2006,5,2,142,1.6,0,0,0,0,0,0,1,0,0.2,0.2,0,0.2,3,8,9,0,0,0,0,0,0.13,0,0.13,0.13,0.13,Matches
212,Éderson,br BRA,MF,it Atalanta,26-179,1999,5,5,394,4.4,1,1,2,1,0,0,1,0,0.7,0.7,0.1,0.8,4,15,9,0.23,0.23,0.46,0.23,0.46,0.15,0.03,0.19,0.15,0.19,Matches
213,Oliver Edvardsen,no NOR,FW,nl Ajax,26-289,1999,2,1,135,1.5,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.8,0,3,5,0,0,0,0,0,0.14,0.38,0.52,0.14,0.52,Matches
214,CJ Egan-Riley,eng ENG,DF,fr Marseille,23-000,2003,3,1,136,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,Matches
215,Hugo Ekitike,fr FRA,FW,eng Liverpool,23-196,2002,6,5,401,4.5,1,0,1,1,0,0,1,0,3.3,3.3,0.1,3.4,12,7,33,0.22,0,0.22,0.22,0.22,0.74,0.02,0.76,0.74,0.76,Matches
216,Anthony Elanga,se SWE,FW,eng Newcastle Utd,23-250,2002,5,2,196,2.2,0,0,0,0,0,0,0,0,0.4,0.4,0.7,1.1,13,6,30,0,0,0,0,0,0.17,0.34,0.51,0.17,0.51,Matches
217,Eren Elmal?,tr TUR,"DF,MF",tr Galatasaray,25-179,2000,4,1,103,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,3,4,3,0,0,0,0,0,0.05,0.03,0.08,0.05,0.08,Matches
218,Elif Elmas,mk MKD,"MF,FW",it Napoli,26-100,1999,5,2,213,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.8,1,5,6,14,0,0,0,0,0,0.08,0.33,0.41,0.08,0.41,Matches
219,Mohamed Elyounoussi,no NOR,"FW,MF",dk FC Copenhagen,31-151,1994,5,4,363,4,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,7,15,23,0.25,0,0.25,0.25,0.25,0.23,0.07,0.3,0.23,0.3,Matches
220,Mads Emil Madsen,dk DEN,MF,dk FC Copenhagen,27-353,1998,5,1,162,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,1,10,2,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
221,Endrick,br BRA,FW,es Real Madrid,19-165,2006,1,0,12,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,1,0,1,0,0,0,0,0,1.51,0,1.51,1.51,1.51,Matches
222,Francesco Esposito,it ITA,FW,it Inter,20-188,2005,5,3,293,3.3,1,2,3,1,0,0,0,0,3.3,3.3,0.9,4.2,1,10,25,0.31,0.61,0.92,0.31,0.92,1.03,0.26,1.29,1.03,1.29,Matches
223,Håkon Evjen,no NOR,MF,no Bodø/Glimt,25-322,2000,6,6,519,5.8,0,2,2,0,0,0,0,0,0.8,0.8,1.2,2,12,21,29,0,0.35,0.35,0,0.35,0.14,0.2,0.34,0.14,0.34,Matches
224,Eberechi Eze,eng ENG,"MF,FW",eng Arsenal,27-187,1998,5,3,266,3,0,1,1,0,0,0,0,0,0.2,0.2,1.1,1.3,0,9,14,0,0.34,0.34,0,0.34,0.07,0.37,0.44,0.07,0.44,Matches
225,Ansu Fati,es ESP,"MF,FW",fr Monaco,23-063,2002,4,2,174,1.9,1,0,1,1,0,0,0,0,0.5,0.5,0.3,0.8,4,14,9,0.52,0,0.52,0.52,0.52,0.25,0.16,0.4,0.25,0.4,Matches
226,Enzo Fernández,ar ARG,MF,eng Chelsea,24-350,2001,6,5,416,4.6,1,1,2,0,1,1,1,0,1.7,0.9,1,1.9,7,38,29,0.22,0.22,0.43,0,0.22,0.37,0.22,0.59,0.2,0.42,Matches
227,Ezequiél Fernández,ar ARG,MF,de Leverkusen,23-161,2002,3,3,220,2.4,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,13,2,0,0,0,0,0,0,0.05,0.05,0,0.05,Matches
228,Pedro Fernandez,es ESP,FW,es Barcelona,17-355,2008,1,1,58,0.6,0,1,1,0,0,0,0,0,0,0,0.2,0.2,1,3,1,0,1.55,1.55,0,1.55,0,0.3,0.3,0,0.3,Matches
229,Edimilson Filho,br BRA,FW,kz Qa?rat Almaty,28-258,1997,5,3,275,3.1,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.3,3,9,13,0.33,0,0.33,0.33,0.33,0.09,0.02,0.11,0.09,0.11,Matches
230,Kian Fitz-Jim,nl NED,"MF,FW",nl Ajax,22-181,2003,4,0,51,0.6,0,0,0,0,0,0,0,0,0,0,0.2,0.2,1,4,1,0,0,0,0,0,0,0.37,0.37,0,0.37,Matches
231,Ryan Flamingo,nl NED,DF,nl PSV Eindhoven,23-002,2002,3,2,205,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,2,6,2,0,0,0,0,0,0.09,0.08,0.17,0.09,0.17,Matches
232,Mark Flekken,nl NED,GK,de Leverkusen,32-203,1993,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
233,Raul Florucz,at AUT,FW,be Union SG,24-206,2001,3,2,162,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,6,1,7,0,0,0,0,0,0.09,0,0.09,0.09,0.09,Matches
234,Phil Foden,eng ENG,MF,eng Manchester City,25-219,2000,5,4,384,4.3,2,1,3,2,0,0,1,0,0.5,0.5,1.5,1.9,8,26,23,0.47,0.23,0.7,0.47,0.7,0.12,0.34,0.46,0.12,0.46,Matches
235,Wesley Fofana,fr FRA,DF,eng Chelsea,25-016,2000,3,2,210,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.6,4,5,0,0,0.43,0.43,0,0.43,0.06,0.18,0.24,0.06,0.24,Matches
236,Carlos Forbs,pt POR,"FW,MF",be Club Brugge,21-289,2004,6,6,411,4.6,2,2,4,2,0,0,0,0,1.7,1.7,1.9,3.7,22,16,34,0.44,0.44,0.88,0.44,0.88,0.38,0.43,0.8,0.38,0.8,Matches
237,Juan Foyth,ar ARG,DF,es Villarreal,27-355,1998,4,4,321,3.6,0,0,0,0,0,0,0,1,0.1,0.1,0,0.1,1,19,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,Matches
238,Davide Frattesi,it ITA,MF,it Inter,26-072,1999,4,2,193,2.1,0,0,0,0,0,0,0,0,0.4,0.4,0,0.4,6,10,8,0,0,0,0,0,0.19,0.01,0.2,0.19,0.2,Matches
239,Tiago Freitas,pt POR,MF,pt Benfica,19-138,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
